user_id,age,account_tier,loyalty_score
user_3644,55,Platinum,0.71
user_3645,26,Platinum,0.81
user_3646,77,Silver,0.01
user_3647,48,Silver,0.98
user_3648,70,Gold,0.82
user_3649,73,Gold,0.78
user_3650,72,Platinum,0.44
user_3651,31,Gold,0.56
user_3652,65,Silver,0.39
user_3653,71,Silver,0.21
user_3654,46,Platinum,0.74
user_3655,45,Silver,0.15
user_3656,65,Platinum,0.64
user_3657,56,Silver,0.88
user_3658,71,Platinum,0.18
user_3659,22,Platinum,0.16
user_3660,67,Silver,0.15
user_3661,19,Platinum,0.44
user_3662,24,Silver,0.04
user_3663,25,Gold,0.06
user_3664,23,Platinum,0.49
user_3665,47,Gold,0.08
user_3666,56,Gold,0.57
user_3667,75,Silver,0.94
user_3668,54,Gold,0.25
user_3669,67,Platinum,0.07
user_3670,43,Silver,0.84
user_3671,50,Platinum,0.35
user_3672,45,Silver,0.63
user_3673,76,Gold,0.79
user_3674,68,Silver,0.03
user_3675,69,Gold,0.07
user_3676,22,Silver,0.75
user_3677,45,Gold,0.11
user_3678,35,Platinum,0.43
user_3679,21,Platinum,0.52
user_3680,77,Platinum,0.21
user_3681,65,Platinum,0.68
user_3682,26,Gold,0.5
user_3683,46,Gold,0.02
user_3684,53,Gold,0.54
user_3685,28,Silver,0.71
user_3686,32,Platinum,0.86
user_3687,45,Platinum,0.31
user_3688,35,Silver,0.16
user_3689,53,Platinum,0.8
user_3690,38,Silver,0.77
user_3691,22,Platinum,0.03
user_3692,57,Silver,0.46
user_3693,44,Platinum,0.48
user_3694,67,Silver,0.86
user_3695,71,Platinum,0.53
user_3696,55,Gold,0.29
user_3697,59,Silver,0.21
user_3698,57,Silver,0.31
user_3699,34,Platinum,0.46
user_3700,50,Gold,0.28
user_3701,58,Silver,0.93
user_3702,49,Silver,0.91
user_3703,72,Silver,0.18
user_3704,26,Platinum,0.51
user_3705,21,Silver,0.15
user_3706,32,Silver,0.61
user_3707,54,Gold,0.27
user_3708,19,Silver,0.73
user_3709,54,Gold,0.51
user_3710,22,Gold,0.96
user_3711,33,Platinum,0.25
user_3712,49,Gold,0.2
user_3713,78,Silver,0.77
user_3714,69,Gold,0.16
user_3715,21,Platinum,0.12
user_3716,49,Silver,0.03
user_3717,41,Platinum,0.31
user_3718,71,Gold,0.89
user_3719,30,Silver,0.12
user_3720,23,Platinum,0.25
user_3721,66,Silver,0.68
user_3722,59,Silver,0.07
user_3723,19,Platinum,0.55
user_3724,60,Platinum,0.15
user_3725,29,Silver,0.22
user_3726,76,Gold,0.95
user_3727,58,Silver,0.46
user_3728,77,Platinum,0.65
user_3729,39,Gold,0.6
user_3730,27,Gold,0.09
user_3731,37,Platinum,0.81
user_3732,18,Gold,0.52
user_3733,65,Gold,0.79
user_3734,68,Platinum,0.63
user_3735,41,Platinum,0.25
user_3736,23,Platinum,0.35
user_3737,27,Platinum,0.47
user_3738,67,Silver,0.89
user_3739,72,Platinum,0.41
user_3740,22,Platinum,0.68
user_3741,35,Platinum,0.29
user_3742,33,Platinum,0.57
user_3743,19,Gold,0.24
user_3744,64,Silver,0.24
user_3745,34,Platinum,0.07
user_3746,67,Platinum,0.92
user_3747,30,Silver,0.91
user_3748,64,Platinum,0.22
user_3749,72,Silver,0.4
user_3750,74,Platinum,0.47
user_3751,28,Platinum,0.98
user_3752,63,Silver,0.34
user_3753,77,Platinum,0.91
user_3754,38,Platinum,0.59
user_3755,67,Silver,0.92
user_3756,67,Silver,0.24
user_3757,33,Silver,0.72
user_3758,47,Platinum,0.97
user_3759,73,Platinum,0.06
user_3760,70,Silver,0.27
user_3761,41,Silver,0.85
user_3762,63,Silver,0.72
user_3763,27,Platinum,0.8
user_3764,62,Gold,0.33
user_3765,25,Platinum,0.54
user_3766,48,Gold,0.15
user_3767,64,Gold,0.06
user_3768,59,Gold,0.13
user_3769,39,Silver,0.8
user_3770,65,Silver,0.84
user_3771,73,Gold,0.8
user_3772,39,Platinum,0.58
user_3773,40,Platinum,0.98
user_3774,44,Gold,0.73
user_3775,74,Silver,0.8
user_3776,62,Platinum,0.11
user_3777,25,Gold,0.76
user_3778,47,Silver,0.14
user_3779,46,Platinum,0.32
user_3780,18,Silver,0.5
user_3781,28,Gold,0.86
user_3782,54,Silver,0.09
user_3783,33,Gold,0.11
user_3784,21,Platinum,1.0
user_3785,30,Platinum,0.88
user_3786,67,Platinum,0.58
user_3787,21,Gold,0.45
user_3788,55,Gold,0.1
user_3789,72,Platinum,0.55
user_3790,41,Gold,0.89
user_3791,49,Gold,0.41
user_3792,66,Silver,0.42
user_3793,76,Silver,0.77
user_3794,32,Platinum,0.38
user_3795,72,Gold,0.24
user_3796,41,Gold,0.97
user_3797,40,Platinum,0.63
user_3798,44,Gold,0.95
user_3799,53,Silver,0.24
user_3800,45,Silver,0.24
user_3801,63,Silver,0.07
user_3802,22,Gold,0.21
user_3803,54,Silver,0.83
user_3804,32,Silver,0.63
user_3805,50,Platinum,0.3
user_3806,57,Gold,0.59
user_3807,79,Gold,0.7
user_3808,20,Platinum,0.18
user_3809,54,Gold,0.82
user_3810,40,Platinum,0.57
user_3811,48,Platinum,0.81
user_3812,77,Gold,0.8
user_3813,41,Silver,0.01
user_3814,45,Gold,0.56
user_3815,51,Platinum,0.97
user_3816,58,Platinum,0.87
user_3817,23,Platinum,0.55
user_3818,28,Gold,0.65
user_3819,38,Platinum,0.19
user_3820,73,Platinum,0.77
user_3821,19,Gold,0.15
user_3822,60,Gold,0.5
user_3823,71,Platinum,0.96
user_3824,65,Gold,0.46
user_3825,30,Platinum,0.9
user_3826,49,Platinum,0.32
user_3827,64,Platinum,0.31
user_3828,63,Gold,0.46
user_3829,51,Silver,0.24
user_3830,20,Gold,0.31
user_3831,57,Platinum,0.02
user_3832,70,Silver,0.31
user_3833,31,Platinum,0.23
user_3834,45,Gold,0.1
user_3835,40,Gold,0.72
user_3836,71,Silver,0.06
user_3837,18,Platinum,0.08
user_3838,75,Gold,0.83
user_3839,21,Platinum,0.48
user_3840,78,Platinum,0.44
user_3841,45,Silver,0.27
user_3842,24,Platinum,0.97
user_3843,76,Silver,0.31
user_3844,32,Gold,0.94
user_3845,77,Gold,0.48
user_3846,53,Silver,0.68
user_3847,25,Gold,0.74
user_3848,34,Platinum,0.36
user_3849,21,Silver,0.51
user_3850,26,Silver,0.87
user_3851,22,Platinum,0.95
user_3852,79,Gold,0.48
user_3853,54,Silver,0.39
user_3854,70,Gold,0.41
user_3855,38,Platinum,0.62
user_3856,32,Gold,0.14
user_3857,62,Silver,0.96
user_3858,28,Silver,0.48
user_3859,63,Gold,0.79
user_3860,68,Gold,0.48
user_3861,78,Silver,0.48
user_3862,47,Silver,1.0
user_3863,50,Gold,0.6
user_3864,60,Gold,0.89
user_3865,37,Platinum,0.13
user_3866,63,Platinum,0.71
user_3867,79,Gold,0.74
user_3868,23,Silver,0.5
user_3869,59,Gold,0.82
user_3870,32,Platinum,0.17
user_3871,74,Platinum,0.57
user_3872,20,Platinum,0.11
user_3873,34,Platinum,0.91
user_3874,52,Silver,0.84
user_3875,61,Platinum,0.67
user_3876,57,Gold,0.35
user_3877,23,Gold,0.59
user_3878,38,Silver,0.57
user_3879,68,Platinum,0.39
user_3880,66,Platinum,0.88
user_3881,70,Gold,0.61
user_3882,19,Platinum,0.97
user_3883,74,Gold,0.74
user_3884,44,Gold,0.71
user_3885,36,Platinum,0.76
user_3886,52,Silver,0.0
user_3887,29,Silver,0.93
user_3888,49,Silver,0.22
user_3889,31,Silver,0.4
user_3890,52,Silver,0.26
user_3891,50,Silver,0.07
user_3892,61,Platinum,0.37
user_3893,56,Platinum,0.09
user_3894,55,Platinum,0.82
user_3895,32,Silver,0.31
user_3896,49,Gold,0.01
user_3897,49,Silver,0.83
user_3898,21,Platinum,0.52
user_3899,47,Silver,0.18
user_3900,38,Gold,0.56
user_3901,78,Gold,0.11
user_3902,75,Gold,0.48
user_3903,25,Silver,0.07
user_3904,60,Silver,0.52
user_3905,28,Silver,0.27
user_3906,38,Platinum,0.79
user_3907,37,Silver,0.34
user_3908,45,Platinum,0.89
user_3909,66,Gold,0.94
user_3910,59,Silver,0.4
user_3911,29,Silver,0.39
user_3912,29,Gold,0.82
user_3913,20,Platinum,0.49
user_3914,37,Silver,0.93
user_3915,78,Platinum,0.46
user_3916,62,Silver,0.83
user_3917,37,Platinum,0.05
user_3918,22,Silver,0.97
user_3919,27,Platinum,0.55
user_3920,57,Platinum,0.68
user_3921,43,Platinum,0.42
user_3922,52,Gold,0.75
user_3923,70,Gold,0.44
user_3924,50,Platinum,0.75
user_3925,36,Silver,0.34
user_3926,41,Platinum,0.48
user_3927,40,Platinum,0.88
user_3928,77,Gold,0.27
user_3929,34,Gold,0.86
user_3930,77,Platinum,0.4
user_3931,60,Platinum,0.57
user_3932,72,Gold,0.66
user_3933,51,Platinum,0.03
user_3934,47,Silver,0.77
user_3935,41,Gold,0.82
user_3936,44,Platinum,0.28
user_3937,52,Gold,0.14
user_3938,48,Silver,0.23
user_3939,19,Silver,0.2
user_3940,32,Silver,0.17
user_3941,66,Silver,0.04
user_3942,25,Platinum,0.71
user_3943,44,Gold,0.41
user_3944,39,Platinum,0.92
user_3945,36,Gold,0.76
user_3946,26,Gold,0.95
user_3947,34,Silver,0.05
user_3948,25,Silver,0.16
user_3949,60,Gold,0.85
user_3950,78,Gold,0.79
user_3951,75,Gold,0.02
user_3952,31,Gold,0.37
user_3953,41,Silver,0.63
user_3954,31,Gold,0.78
user_3955,62,Silver,0.6
user_3956,56,Platinum,0.91
user_3957,41,Gold,0.54
user_3958,58,Silver,0.96
user_3959,61,Platinum,0.54
user_3960,48,Platinum,0.03
user_3961,55,Silver,0.75
user_3962,25,Silver,0.74
user_3963,30,Gold,0.26
user_3964,24,Gold,0.41
user_3965,68,Gold,0.68
user_3966,36,Gold,0.38
user_3967,60,Gold,0.56
user_3968,41,Platinum,0.1
user_3969,34,Platinum,0.95
user_3970,48,Gold,0.62
user_3971,31,Silver,0.92
user_3972,44,Platinum,0.36
user_3973,47,Platinum,0.09
user_3974,57,Gold,0.01
user_3975,64,Gold,0.31
user_3976,31,Silver,0.81
user_3977,43,Gold,0.46
user_3978,26,Platinum,0.1
user_3979,76,Silver,0.45
user_3980,18,Silver,0.74
user_3981,32,Gold,0.56
user_3982,47,Gold,0.15
user_3983,78,Silver,0.33
user_3984,49,Platinum,0.53
user_3985,45,Gold,0.24
user_3986,25,Silver,0.64
user_3987,27,Platinum,0.87
user_3988,23,Silver,0.2
user_3989,19,Silver,0.35
user_3990,63,Silver,0.07
user_3991,60,Silver,0.83
user_3992,24,Silver,0.81
user_3993,25,Silver,0.43
user_3994,31,Gold,0.99
user_3995,41,Gold,0.91
user_3996,20,Platinum,0.51
user_3997,27,Gold,0.56
user_3998,75,Platinum,0.92
user_3999,57,Platinum,0.13
user_4000,61,Silver,1.0
user_4001,30,Gold,0.71
user_4002,21,Gold,0.14
user_4003,52,Gold,0.28
user_4004,74,Platinum,0.95
user_4005,51,Gold,0.91
user_4006,34,Gold,0.54
user_4007,67,Platinum,0.8
user_4008,47,Gold,0.8
user_4009,33,Platinum,0.93
user_4010,62,Platinum,0.57
user_4011,72,Platinum,0.27
user_4012,78,Gold,0.06
user_4013,29,Gold,0.53
user_4014,57,Silver,0.87
user_4015,66,Platinum,0.48
user_4016,71,Silver,1.0
user_4017,56,Silver,0.89
user_4018,53,Platinum,0.55
user_4019,75,Gold,0.32
user_4020,32,Platinum,0.14
user_4021,47,Gold,0.34
user_4022,19,Platinum,0.09
user_4023,66,Silver,0.85
user_4024,73,Silver,0.96
user_4025,24,Gold,0.88
user_4026,20,Platinum,0.99
user_4027,33,Gold,0.97
user_4028,40,Platinum,0.72
user_4029,47,Platinum,0.9
user_4030,45,Gold,0.86
user_4031,30,Silver,0.96
user_4032,77,Silver,0.41
user_4033,68,Silver,0.65
user_4034,62,Silver,0.55
user_4035,38,Gold,0.96
user_4036,59,Silver,0.38
user_4037,62,Gold,0.6
user_4038,38,Platinum,0.83
user_4039,23,Gold,0.95
user_4040,46,Platinum,0.96
user_4041,21,Silver,0.94
user_4042,79,Silver,0.11
user_4043,48,Platinum,0.42
user_4044,19,Platinum,0.4
user_4045,75,Gold,0.32
user_4046,25,Gold,0.35
user_4047,43,Platinum,0.17
user_4048,54,Gold,0.86
user_4049,69,Silver,0.96
user_4050,24,Gold,0.48
user_4051,47,Silver,0.54
user_4052,27,Silver,0.84
user_4053,35,Platinum,0.71
user_4054,79,Platinum,0.6
user_4055,73,Gold,0.74
user_4056,47,Silver,0.01
user_4057,28,Platinum,0.03
user_4058,33,Gold,0.46
user_4059,54,Gold,0.86
user_4060,69,Platinum,0.23
user_4061,78,Silver,0.44
user_4062,20,Platinum,0.7
user_4063,30,Gold,0.98
user_4064,42,Platinum,0.11
user_4065,32,Silver,0.68
user_4066,31,Silver,0.18
user_4067,32,Platinum,0.13
user_4068,59,Silver,0.7
user_4069,42,Gold,0.64
user_4070,31,Gold,0.82
user_4071,29,Platinum,0.95
user_4072,53,Silver,0.52
user_4073,36,Gold,0.62
user_4074,55,Gold,0.05
user_4075,56,Silver,0.92
user_4076,55,Gold,0.96
user_4077,19,Silver,0.43
user_4078,21,Gold,0.7
user_4079,33,Platinum,0.5
user_4080,65,Silver,0.33
user_4081,76,Gold,0.02
user_4082,37,Gold,0.0
user_4083,32,Gold,0.34
user_4084,23,Silver,0.37
user_4085,63,Gold,0.58
user_4086,27,Gold,0.74
user_4087,33,Silver,0.2
user_4088,25,Platinum,0.94
user_4089,55,Gold,0.9
user_4090,30,Gold,0.67
user_4091,35,Silver,0.1
user_4092,41,Platinum,0.55
user_4093,33,Platinum,0.86
user_4094,63,Platinum,0.21
user_4095,29,Gold,0.17
user_4096,20,Gold,0.37
user_4097,69,Silver,0.69
user_4098,24,Gold,0.8
user_4099,62,Gold,0.82
user_4100,53,Silver,0.53
user_4101,34,Platinum,0.7
user_4102,71,Platinum,0.61
user_4103,57,Gold,0.08
user_4104,44,Gold,0.91
user_4105,24,Gold,0.99
user_4106,42,Platinum,0.67
user_4107,71,Gold,0.27
user_4108,19,Platinum,0.03
user_4109,52,Gold,0.15
user_4110,31,Silver,0.24
user_4111,59,Gold,0.05
user_4112,70,Gold,0.4
user_4113,52,Silver,0.76
user_4114,57,Platinum,0.67
user_4115,64,Silver,0.58
user_4116,26,Platinum,0.91
user_4117,28,Gold,0.97
user_4118,33,Gold,0.93
user_4119,61,Platinum,0.95
user_4120,43,Platinum,0.1
user_4121,37,Gold,0.77
user_4122,70,Gold,0.37
user_4123,68,Silver,0.63
user_4124,70,Silver,0.29
user_4125,42,Platinum,0.46
user_4126,41,Gold,0.5
user_4127,28,Silver,0.03
user_4128,52,Gold,0.86
user_4129,25,Silver,0.24
user_4130,22,Gold,0.91
user_4131,49,Platinum,0.82
user_4132,57,Gold,0.33
user_4133,59,Gold,0.04
user_4134,24,Silver,0.59
user_4135,78,Silver,0.88
user_4136,63,Platinum,0.11
user_4137,36,Gold,0.59
user_4138,26,Platinum,0.43
user_4139,40,Silver,0.67
user_4140,49,Silver,0.0
user_4141,22,Platinum,0.53
user_4142,43,Gold,0.7
user_4143,18,Silver,0.92
user_4144,29,Silver,0.78
user_4145,20,Silver,0.37
user_4146,36,Platinum,0.59
user_4147,32,Silver,0.79
user_4148,56,Gold,0.74
user_4149,30,Platinum,0.05
user_4150,27,Gold,0.02
user_4151,38,Silver,0.56
user_4152,73,Silver,0.37
user_4153,41,Gold,0.49
user_4154,77,Platinum,0.39
user_4155,35,Platinum,0.92
user_4156,68,Gold,0.99
user_4157,76,Silver,0.57
user_4158,74,Platinum,0.79
user_4159,25,Gold,0.32
user_4160,24,Platinum,0.11
user_4161,53,Silver,0.29
user_4162,58,Platinum,0.42
user_4163,51,Gold,0.05
user_4164,79,Gold,0.22
user_4165,22,Platinum,0.32
user_4166,62,Silver,0.56
user_4167,63,Gold,0.48
user_4168,72,Gold,0.72
user_4169,56,Silver,0.12
user_4170,61,Platinum,0.66
user_4171,45,Silver,0.2
user_4172,59,Platinum,0.13
user_4173,24,Platinum,0.92
user_4174,31,Silver,0.12
user_4175,62,Gold,0.18
user_4176,70,Silver,0.38
user_4177,65,Gold,0.54
user_4178,50,Platinum,0.26
user_4179,42,Silver,0.05
user_4180,37,Platinum,0.36
user_4181,43,Gold,0.57
user_4182,38,Platinum,0.1
user_4183,39,Silver,0.04
user_4184,36,Gold,0.38
user_4185,64,Platinum,0.45
user_4186,22,Gold,0.19
user_4187,36,Silver,0.43
user_4188,31,Silver,0.55
user_4189,21,Platinum,0.92
user_4190,67,Gold,0.66
user_4191,72,Gold,0.63
user_4192,28,Platinum,0.3
user_4193,35,Silver,0.41
user_4194,43,Platinum,0.7
user_4195,29,Platinum,0.31
user_4196,49,Silver,0.9
user_4197,32,Gold,0.85
user_4198,78,Gold,0.51
user_4199,44,Gold,0.99
user_4200,76,Platinum,0.02
user_4201,39,Gold,0.85
user_4202,37,Silver,0.88
user_4203,61,Platinum,0.85
user_4204,67,Gold,0.39
user_4205,75,Platinum,0.32
user_4206,40,Silver,0.44
user_4207,43,Gold,0.81
user_4208,22,Silver,0.09
user_4209,45,Gold,0.62
user_4210,44,Silver,0.98
user_4211,37,Silver,0.83
user_4212,30,Gold,0.97
user_4213,23,Platinum,0.02
user_4214,60,Gold,0.22
user_4215,39,Gold,0.84
user_4216,19,Silver,0.95
user_4217,19,Gold,0.88
user_4218,21,Gold,0.4
user_4219,20,Silver,0.76
user_4220,35,Gold,0.48
user_4221,22,Platinum,0.85
user_4222,28,Silver,0.45
user_4223,28,Platinum,0.78
user_4224,31,Platinum,1.0
user_4225,46,Gold,0.64
user_4226,53,Platinum,0.73
user_4227,30,Gold,0.2
user_4228,63,Silver,0.7
user_4229,66,Silver,0.79
user_4230,79,Platinum,0.06
user_4231,79,Platinum,0.13
user_4232,53,Silver,0.1
user_4233,32,Silver,0.2
user_4234,57,Gold,0.11
user_4235,27,Gold,0.33
user_4236,67,Platinum,0.62
user_4237,27,Silver,0.82
user_4238,29,Gold,0.64
user_4239,52,Silver,0.47
user_4240,62,Platinum,0.72
user_4241,46,Gold,0.96
user_4242,59,Platinum,0.74
user_4243,19,Silver,0.07
user_4244,28,Silver,0.77
user_4245,57,Platinum,0.11
user_4246,54,Gold,0.6
user_4247,79,Platinum,0.57
user_4248,54,Platinum,0.07
user_4249,70,Gold,0.67
user_4250,25,Platinum,0.95
user_4251,45,Gold,0.49
user_4252,29,Gold,0.16
user_4253,56,Gold,0.49
user_4254,65,Gold,0.75
user_4255,49,Gold,0.36
user_4256,71,Gold,0.87
user_4257,26,Platinum,0.54
user_4258,48,Gold,0.98
user_4259,52,Silver,0.39
user_4260,21,Platinum,0.75
user_4261,33,Silver,0.85
user_4262,30,Silver,0.64
user_4263,78,Gold,0.46
user_4264,24,Silver,0.36
user_4265,62,Silver,1.0
user_4266,78,Platinum,0.68
user_4267,70,Gold,0.1
user_4268,73,Gold,0.18
user_4269,57,Platinum,0.62
user_4270,64,Gold,0.71
user_4271,60,Gold,0.11
user_4272,27,Silver,0.58
user_4273,74,Gold,0.83
user_4274,75,Platinum,0.98
user_4275,21,Silver,0.01
user_4276,57,Platinum,0.08
user_4277,37,Gold,0.86
user_4278,69,Gold,0.94
user_4279,37,Silver,0.69
user_4280,28,Silver,0.79
user_4281,60,Platinum,0.59
user_4282,47,Silver,0.13
user_4283,29,Platinum,0.21
user_4284,72,Platinum,0.99
user_4285,45,Platinum,0.78
user_4286,67,Silver,0.89
user_4287,30,Platinum,0.86
user_4288,20,Platinum,0.24
user_4289,43,Gold,0.49
user_4290,62,Silver,0.04
user_4291,46,Gold,0.73
user_4292,79,Silver,0.68
user_4293,36,Platinum,0.55
user_4294,42,Gold,0.91
user_4295,55,Gold,0.09
user_4296,46,Platinum,0.9
user_4297,26,Silver,0.95
user_4298,51,Gold,0.96
user_4299,72,Gold,0.29
user_4300,71,Platinum,0.8
user_4301,21,Platinum,0.09
user_4302,55,Platinum,0.42
user_4303,46,Platinum,0.86
user_4304,66,Silver,0.81
user_4305,36,Silver,0.6
user_4306,79,Platinum,0.76
user_4307,79,Platinum,0.56
user_4308,47,Platinum,0.22
user_4309,54,Gold,0.25
user_4310,33,Silver,0.99
user_4311,36,Gold,0.47
user_4312,57,Gold,0.71
user_4313,35,Gold,0.26
user_4314,23,Platinum,0.53
user_4315,48,Platinum,0.73
user_4316,26,Silver,0.34
user_4317,62,Silver,0.8
user_4318,47,Silver,0.45
user_4319,64,Gold,0.02
user_4320,38,Silver,0.64
user_4321,26,Silver,0.53
user_4322,21,Gold,0.22
user_4323,34,Gold,0.7
user_4324,46,Silver,0.08
user_4325,71,Gold,0.79
user_4326,79,Silver,0.61
user_4327,70,Silver,0.54
user_4328,33,Platinum,0.29
user_4329,59,Gold,0.77
user_4330,38,Platinum,0.66
user_4331,65,Gold,0.46
user_4332,52,Silver,0.32
user_4333,39,Gold,0.28
user_4334,19,Gold,0.89
user_4335,26,Platinum,0.13
user_4336,74,Gold,0.24
user_4337,49,Gold,0.67
user_4338,46,Gold,0.21
user_4339,34,Platinum,0.66
user_4340,35,Silver,0.06
user_4341,32,Gold,0.07
user_4342,39,Gold,0.05
user_4343,37,Gold,0.87
user_4344,22,Silver,0.35
user_4345,74,Platinum,0.58
user_4346,58,Gold,0.28
user_4347,77,Silver,0.51
user_4348,33,Silver,0.83
user_4349,25,Gold,0.02
user_4350,56,Gold,0.03
user_4351,52,Platinum,0.57
user_4352,76,Gold,0.66
user_4353,71,Gold,0.38
user_4354,60,Gold,0.46
user_4355,30,Silver,0.21
user_4356,22,Platinum,0.21
user_4357,47,Silver,0.18
user_4358,23,Silver,0.8
user_4359,33,Silver,0.97
user_4360,53,Gold,0.61
user_4361,56,Gold,0.81
user_4362,22,Gold,0.18
user_4363,30,Silver,0.51
user_4364,71,Silver,0.74
user_4365,33,Platinum,0.88
user_4366,76,Gold,0.67
user_4367,76,Gold,0.39
user_4368,19,Platinum,0.85
user_4369,29,Silver,0.02
user_4370,42,Silver,0.8
user_4371,25,Gold,0.1
user_4372,53,Silver,0.87
user_4373,52,Silver,0.6
user_4374,20,Silver,0.36
user_4375,73,Platinum,0.9
user_4376,30,Gold,0.81
user_4377,52,Platinum,0.55
user_4378,53,Gold,0.74
user_4379,28,Gold,0.8
user_4380,44,Platinum,0.07
user_4381,25,Gold,0.04
user_4382,31,Platinum,0.11
user_4383,45,Silver,0.69
user_4384,32,Gold,0.12
user_4385,61,Gold,0.05
user_4386,46,Gold,0.64
user_4387,33,Silver,0.27
user_4388,19,Silver,0.02
user_4389,66,Gold,0.87
user_4390,25,Gold,0.49
user_4391,55,Gold,0.74
user_4392,70,Silver,0.79
user_4393,68,Platinum,0.61
user_4394,52,Silver,0.77
user_4395,34,Gold,0.29
user_4396,46,Platinum,0.94
user_4397,31,Platinum,0.0
user_4398,78,Gold,0.97
user_4399,51,Gold,0.04
user_4400,18,Gold,0.05
user_4401,38,Platinum,0.91
user_4402,41,Gold,0.91
user_4403,55,Gold,0.56
user_4404,33,Platinum,0.81
user_4405,38,Silver,0.23
user_4406,32,Gold,0.5
user_4407,54,Silver,0.78
user_4408,51,Silver,0.31
user_4409,35,Gold,0.71
user_4410,58,Platinum,0.49
user_4411,34,Gold,0.53
user_4412,46,Gold,0.24
user_4413,39,Gold,0.54
user_4414,36,Platinum,0.85
user_4415,56,Silver,0.56
user_4416,67,Platinum,0.51
user_4417,70,Silver,0.36
user_4418,24,Platinum,0.44
user_4419,20,Platinum,0.94
user_4420,34,Platinum,0.45
user_4421,24,Platinum,0.48
user_4422,58,Silver,0.79
user_4423,44,Gold,0.48
user_4424,57,Platinum,0.24
user_4425,77,Platinum,0.59
user_4426,78,Gold,0.32
user_4427,73,Platinum,0.05
user_4428,49,Gold,0.39
user_4429,28,Platinum,0.76
user_4430,63,Platinum,0.01
user_4431,30,Gold,0.85
user_4432,55,Platinum,0.14
user_4433,52,Silver,0.85
user_4434,64,Gold,0.75
user_4435,75,Silver,0.56
user_4436,34,Platinum,0.77
user_4437,20,Silver,0.88
user_4438,24,Silver,0.27
user_4439,41,Platinum,0.96
user_4440,53,Silver,0.12
user_4441,34,Gold,0.55
user_4442,66,Silver,0.83
user_4443,49,Platinum,0.92
user_4444,71,Silver,0.11
user_4445,48,Gold,0.25
user_4446,22,Gold,0.86
user_4447,36,Platinum,0.89
user_4448,48,Platinum,0.42
user_4449,72,Platinum,0.01
user_4450,47,Platinum,0.88
user_4451,37,Platinum,0.36
user_4452,50,Platinum,0.21
user_4453,42,Gold,0.5
user_4454,54,Gold,0.19
user_4455,44,Silver,0.28
user_4456,61,Gold,0.03
user_4457,56,Silver,0.34
user_4458,42,Platinum,0.43
user_4459,69,Platinum,0.18
user_4460,77,Gold,0.75
user_4461,73,Gold,0.67
user_4462,24,Silver,0.45
user_4463,18,Silver,0.15
user_4464,51,Gold,0.83
user_4465,64,Platinum,0.32
user_4466,66,Platinum,0.62
user_4467,30,Platinum,0.75
user_4468,41,Gold,0.88
user_4469,77,Silver,0.39
user_4470,44,Gold,0.32
user_4471,22,Silver,0.64
user_4472,74,Gold,0.84
user_4473,24,Silver,0.69
user_4474,57,Gold,0.96
user_4475,75,Platinum,0.97
user_4476,73,Gold,0.23
user_4477,59,Platinum,0.85
user_4478,71,Silver,0.21
user_4479,20,Platinum,0.19
user_4480,32,Silver,0.82
user_4481,44,Silver,0.08
user_4482,44,Platinum,0.08
user_4483,19,Gold,0.51
user_4484,70,Platinum,0.11
user_4485,68,Silver,0.65
user_4486,39,Gold,0.29
user_4487,56,Silver,0.47
user_4488,20,Gold,0.66
user_4489,19,Platinum,0.19
user_4490,24,Platinum,0.49
user_4491,58,Silver,0.65
user_4492,18,Gold,0.19
user_4493,55,Gold,0.89
user_4494,52,Platinum,0.3
user_4495,50,Gold,0.85
user_4496,42,Silver,0.85
user_4497,22,Silver,0.51
user_4498,48,Silver,0.51
user_4499,40,Silver,0.46
user_4500,77,Gold,0.53
user_4501,18,Gold,0.11
user_4502,32,Silver,0.08
user_4503,63,Gold,0.88
user_4504,55,Gold,0.51
user_4505,33,Gold,0.64
user_4506,62,Platinum,0.7
user_4507,42,Platinum,0.2
user_4508,49,Gold,0.25
user_4509,71,Platinum,0.05
user_4510,40,Platinum,0.71
user_4511,68,Silver,0.89
user_4512,66,Silver,0.92
user_4513,62,Silver,0.7
user_4514,41,Silver,0.09
user_4515,46,Platinum,0.99
user_4516,46,Silver,0.79
user_4517,39,Gold,0.76
user_4518,22,Platinum,0.73
user_4519,39,Gold,0.96
user_4520,21,Silver,0.54
user_4521,40,Gold,0.32
user_4522,53,Silver,0.3
user_4523,74,Platinum,0.11
user_4524,26,Gold,0.18
user_4525,60,Platinum,0.55
user_4526,28,Platinum,0.97
user_4527,49,Platinum,0.75
user_4528,78,Platinum,0.37
user_4529,40,Platinum,0.47
user_4530,50,Silver,0.95
user_4531,48,Platinum,0.36
user_4532,34,Gold,0.85
user_4533,30,Platinum,0.52
user_4534,30,Gold,0.19
user_4535,68,Silver,0.0
user_4536,64,Platinum,0.01
user_4537,41,Gold,0.66
user_4538,55,Silver,0.19
user_4539,76,Gold,0.65
user_4540,30,Platinum,0.62
user_4541,45,Platinum,0.56
user_4542,73,Silver,0.95
user_4543,60,Silver,0.2
user_4544,25,Silver,0.34
user_4545,53,Platinum,0.59
user_4546,55,Platinum,0.43
user_4547,48,Silver,0.77
user_4548,65,Silver,0.85
user_4549,74,Platinum,0.81
user_4550,21,Silver,0.55
user_4551,26,Gold,0.99
user_4552,58,Platinum,0.91
user_4553,48,Platinum,0.56
user_4554,39,Platinum,0.24
