corridor_id,success_rate_7d,latency_ms,cost_score,status,corridor_type,past_retry_success_rate,label
SG_US,0.93,173,0.95,BLOCKED,primary,0.61,0
EU_IN,0.63,385,0.33,ACTIVE,primary,0.86,0
IN_US,0.51,476,0.38,ACTIVE,secondary,0.55,0
EU_IN,0.41,181,0.74,BLOCKED,primary,0.51,0
IN_SG,0.21,275,0.79,BLOCKED,primary,0.22,0
IN_EU,0.21,421,0.91,ACTIVE,secondary,0.72,0
IN_SG,0.62,404,0.42,ACTIVE,primary,0.99,0
EU_US,0.2,322,0.39,ACTIVE,secondary,0.61,0
SG_US,0.78,236,0.41,ACTIVE,secondary,0.54,0
EU_IN,0.67,97,0.21,ACTIVE,primary,0.42,1
EU_IN,0.8,219,0.26,ACTIVE,secondary,0.37,1
IN_US,0.51,304,0.31,BLOCKED,secondary,0.68,0
IN_SG,0.93,473,0.43,ACTIVE,primary,0.92,1
SG_US,0.6,72,0.6,ACTIVE,secondary,0.54,0
SG_US,0.37,158,0.52,BLOCKED,primary,0.69,0
IN_EU,0.22,440,0.17,ACTIVE,secondary,0.65,0
EU_US,0.63,358,0.62,ACTIVE,secondary,0.91,1
IN_US,0.46,422,0.87,ACTIVE,primary,0.65,0
EU_IN,0.33,164,0.24,ACTIVE,primary,0.36,0
EU_IN,0.21,469,0.53,ACTIVE,primary,0.25,0
IN_US,0.62,313,0.37,ACTIVE,secondary,0.72,1
IN_SG,0.79,143,0.94,ACTIVE,secondary,0.65,1
EU_IN,0.25,418,0.32,BLOCKED,secondary,0.43,0
SG_US,0.91,296,0.36,ACTIVE,secondary,0.91,1
SG_US,0.52,272,0.59,ACTIVE,secondary,0.35,1
IN_SG,0.81,257,0.96,ACTIVE,secondary,0.91,1
EU_IN,0.6,365,0.19,ACTIVE,secondary,0.31,0
IN_EU,0.46,201,0.25,ACTIVE,secondary,0.75,1
IN_SG,0.43,346,0.39,ACTIVE,secondary,0.58,0
IN_US,0.87,345,0.31,ACTIVE,secondary,0.7,1
IN_US,0.67,101,0.52,ACTIVE,primary,0.54,0
IN_SG,0.93,285,0.78,ACTIVE,primary,0.27,0
SG_US,0.47,145,0.96,ACTIVE,secondary,0.64,0
EU_US,0.94,215,0.73,ACTIVE,secondary,0.58,0
IN_EU,0.39,126,0.47,ACTIVE,primary,0.76,0
IN_SG,0.33,82,0.98,ACTIVE,primary,0.53,0
IN_SG,0.49,491,0.64,ACTIVE,primary,0.63,0
EU_IN,0.5,201,0.41,ACTIVE,primary,0.73,0
IN_SG,0.24,475,0.17,BLOCKED,secondary,0.36,0
EU_US,0.47,292,0.27,ACTIVE,primary,0.8,1
IN_US,0.68,328,0.67,ACTIVE,primary,0.43,0
IN_SG,0.55,220,0.74,ACTIVE,secondary,0.28,0
SG_US,0.32,52,0.24,BLOCKED,secondary,0.45,0
EU_IN,0.57,352,0.55,ACTIVE,primary,0.56,0
EU_IN,0.52,472,0.61,ACTIVE,secondary,0.46,1
IN_EU,0.55,409,0.63,ACTIVE,primary,0.46,1
SG_US,0.9,391,0.63,BLOCKED,primary,0.44,0
IN_EU,0.61,378,0.67,ACTIVE,secondary,0.36,1
IN_EU,0.28,429,0.9,BLOCKED,secondary,0.64,0
EU_US,0.43,221,0.9,ACTIVE,secondary,0.74,0
IN_SG,0.22,211,0.23,ACTIVE,secondary,0.23,1
IN_US,0.93,56,0.3,ACTIVE,primary,0.77,1
IN_SG,0.56,237,0.5,BLOCKED,primary,0.82,0
SG_US,0.39,410,0.45,ACTIVE,secondary,0.85,1
SG_US,0.28,291,0.94,ACTIVE,secondary,0.6,0
EU_US,0.23,79,0.14,ACTIVE,primary,0.87,1
IN_SG,0.73,140,0.67,ACTIVE,primary,0.92,1
EU_US,0.24,124,0.1,ACTIVE,secondary,0.65,0
EU_IN,0.84,215,0.86,ACTIVE,secondary,0.97,0
IN_EU,0.66,396,0.98,ACTIVE,primary,0.45,0
SG_US,0.89,441,0.5,ACTIVE,secondary,0.88,1
SG_US,0.56,221,0.22,ACTIVE,secondary,0.61,1
SG_US,0.61,280,0.1,ACTIVE,secondary,0.34,1
IN_US,0.53,167,0.8,BLOCKED,secondary,0.97,0
IN_SG,0.91,459,0.32,ACTIVE,secondary,0.28,1
IN_EU,0.65,103,0.76,ACTIVE,secondary,0.26,1
EU_IN,0.69,390,0.42,ACTIVE,secondary,0.24,0
IN_US,0.38,217,0.59,ACTIVE,primary,0.32,0
EU_US,0.64,416,0.3,ACTIVE,secondary,0.94,0
IN_US,0.81,218,0.62,ACTIVE,secondary,0.55,1
IN_US,0.86,473,0.78,ACTIVE,primary,0.7,1
SG_US,0.31,134,0.87,BLOCKED,secondary,0.65,0
EU_IN,0.3,237,0.31,ACTIVE,primary,0.27,0
IN_EU,0.56,251,0.16,ACTIVE,secondary,0.27,0
IN_SG,0.68,53,0.12,ACTIVE,secondary,0.29,1
IN_US,0.5,455,0.73,ACTIVE,primary,0.65,0
IN_US,0.26,174,0.14,ACTIVE,secondary,0.36,1
IN_US,0.74,55,0.47,ACTIVE,primary,0.98,1
IN_SG,0.97,119,0.7,ACTIVE,secondary,0.48,1
EU_IN,0.36,100,0.53,BLOCKED,primary,0.94,1
EU_US,0.78,216,0.49,ACTIVE,primary,0.24,0
IN_SG,0.58,468,0.5,ACTIVE,primary,0.9,1
SG_US,0.74,433,0.69,ACTIVE,secondary,0.45,1
SG_US,0.92,334,0.3,ACTIVE,primary,0.53,0
EU_US,0.39,344,0.75,ACTIVE,secondary,0.24,0
IN_SG,0.46,267,0.55,ACTIVE,secondary,0.81,1
IN_EU,0.47,287,0.93,ACTIVE,secondary,0.34,0
EU_US,0.46,297,0.85,ACTIVE,primary,0.21,0
EU_US,0.81,230,0.18,BLOCKED,secondary,0.8,0
IN_SG,0.9,266,0.89,ACTIVE,primary,0.83,1
IN_US,0.74,337,0.79,ACTIVE,primary,0.33,1
IN_SG,0.33,184,0.3,ACTIVE,primary,0.86,1
IN_EU,0.91,79,0.9,ACTIVE,primary,0.89,0
SG_US,0.47,190,0.28,ACTIVE,primary,0.57,1
IN_EU,0.74,480,0.98,ACTIVE,secondary,0.86,0
SG_US,0.38,234,0.59,ACTIVE,primary,0.52,0
EU_US,0.5,460,0.43,ACTIVE,secondary,0.39,0
SG_US,0.65,500,0.26,ACTIVE,primary,0.82,0
IN_EU,0.68,105,0.79,ACTIVE,primary,0.62,0
SG_US,0.69,79,0.97,ACTIVE,secondary,0.53,0
EU_US,0.27,169,0.73,BLOCKED,secondary,0.21,0
IN_SG,0.96,341,0.86,ACTIVE,secondary,0.92,1
EU_US,0.28,239,0.35,BLOCKED,primary,0.2,0
EU_IN,0.8,52,0.28,ACTIVE,secondary,0.21,1
IN_SG,0.77,317,0.87,ACTIVE,secondary,0.25,1
EU_US,0.7,393,0.63,ACTIVE,primary,0.35,1
IN_EU,0.22,379,0.31,ACTIVE,secondary,0.24,0
SG_US,0.46,196,0.49,ACTIVE,secondary,0.76,0
SG_US,0.78,358,0.71,ACTIVE,secondary,0.34,1
IN_EU,0.57,178,0.6,ACTIVE,secondary,0.84,1
IN_SG,0.36,334,0.94,ACTIVE,secondary,0.42,0
EU_US,0.57,463,0.44,ACTIVE,primary,0.26,0
EU_US,0.34,256,0.16,ACTIVE,primary,0.93,0
EU_IN,0.22,271,0.13,ACTIVE,secondary,0.68,1
IN_EU,0.83,263,0.84,ACTIVE,secondary,0.28,1
IN_US,0.4,216,0.73,ACTIVE,primary,0.69,1
IN_SG,0.54,364,0.81,ACTIVE,primary,0.64,1
IN_EU,0.23,88,0.46,ACTIVE,primary,0.39,1
EU_IN,0.55,369,0.1,ACTIVE,secondary,0.77,0
IN_EU,0.74,296,0.56,BLOCKED,primary,0.9,0
SG_US,0.76,302,0.6,ACTIVE,secondary,0.34,1
IN_SG,0.43,213,0.72,BLOCKED,primary,0.34,0
IN_EU,0.33,97,0.24,ACTIVE,secondary,0.82,0
IN_US,0.28,209,0.85,BLOCKED,secondary,0.63,0
SG_US,0.71,263,0.35,ACTIVE,primary,0.9,1
EU_US,0.65,340,0.58,BLOCKED,secondary,0.88,0
IN_SG,0.21,487,0.74,ACTIVE,secondary,0.53,0
IN_EU,0.61,253,0.76,ACTIVE,primary,0.79,1
IN_SG,0.86,463,0.61,ACTIVE,primary,0.21,1
EU_IN,0.88,287,0.37,ACTIVE,primary,0.84,1
EU_IN,0.4,194,0.65,ACTIVE,secondary,0.37,0
IN_US,0.52,435,0.13,ACTIVE,primary,0.46,0
EU_US,0.57,366,0.36,ACTIVE,primary,0.43,1
IN_US,0.81,277,0.49,ACTIVE,primary,0.5,0
EU_IN,0.69,205,1.0,ACTIVE,primary,0.72,0
SG_US,0.81,321,0.23,ACTIVE,primary,0.41,1
IN_SG,0.66,277,0.11,ACTIVE,secondary,0.48,1
IN_EU,0.26,475,0.24,ACTIVE,primary,0.55,1
EU_IN,0.7,255,0.18,BLOCKED,primary,0.45,0
SG_US,0.2,345,0.84,ACTIVE,primary,0.55,0
IN_SG,0.83,441,0.99,ACTIVE,secondary,0.74,1
EU_IN,0.47,255,0.22,ACTIVE,primary,0.75,0
IN_EU,0.31,456,0.25,ACTIVE,secondary,0.68,0
EU_IN,0.9,370,0.52,ACTIVE,secondary,0.5,1
SG_US,0.94,226,0.14,ACTIVE,primary,0.52,1
EU_US,0.35,63,0.49,BLOCKED,primary,0.5,0
SG_US,0.78,118,0.97,ACTIVE,primary,0.9,1
IN_US,0.81,153,0.65,ACTIVE,primary,0.34,0
IN_SG,0.76,339,0.86,BLOCKED,primary,0.98,0
EU_US,0.22,407,0.52,ACTIVE,primary,0.77,1
EU_US,0.96,174,0.72,ACTIVE,primary,0.45,0
EU_US,0.72,354,0.19,ACTIVE,primary,0.53,0
IN_US,0.9,88,0.98,BLOCKED,secondary,0.76,0
SG_US,0.49,307,0.54,ACTIVE,primary,0.79,0
EU_US,0.56,380,0.49,ACTIVE,secondary,0.66,1
SG_US,0.4,407,0.21,ACTIVE,primary,0.33,0
EU_US,0.84,143,0.77,ACTIVE,secondary,0.78,1
IN_EU,0.3,462,0.72,ACTIVE,secondary,0.58,0
SG_US,0.22,434,0.19,ACTIVE,secondary,0.74,0
EU_US,0.54,404,0.28,ACTIVE,secondary,0.73,0
IN_SG,0.84,363,0.11,ACTIVE,primary,0.35,1
EU_IN,0.54,388,0.25,ACTIVE,primary,0.74,0
IN_SG,0.87,204,0.11,ACTIVE,secondary,0.48,1
IN_SG,0.94,394,0.24,ACTIVE,primary,0.74,0
IN_US,0.66,215,0.83,ACTIVE,primary,0.55,1
IN_US,0.8,365,0.68,ACTIVE,secondary,0.21,0
IN_US,0.81,139,0.82,ACTIVE,secondary,0.58,1
IN_SG,0.93,57,0.81,ACTIVE,primary,0.56,0
IN_EU,0.23,282,0.58,ACTIVE,secondary,0.7,1
IN_SG,0.59,192,0.78,ACTIVE,secondary,0.46,1
EU_US,0.21,147,0.87,ACTIVE,primary,0.87,0
SG_US,0.72,469,0.16,ACTIVE,secondary,0.36,1
IN_US,0.99,253,0.82,ACTIVE,primary,0.81,1
SG_US,0.82,167,0.79,ACTIVE,secondary,0.2,1
IN_SG,0.89,327,0.15,ACTIVE,secondary,0.62,0
IN_SG,0.84,417,0.45,ACTIVE,secondary,0.42,0
IN_EU,0.77,391,0.25,ACTIVE,primary,0.75,1
IN_US,0.57,485,0.64,ACTIVE,secondary,0.97,1
EU_IN,0.98,195,0.4,ACTIVE,primary,0.51,1
SG_US,0.67,83,0.74,ACTIVE,primary,0.78,0
SG_US,0.57,367,0.6,ACTIVE,secondary,0.32,0
IN_SG,0.95,271,0.47,ACTIVE,primary,0.97,1
EU_US,0.68,206,0.87,ACTIVE,secondary,0.27,0
IN_US,0.53,471,0.17,ACTIVE,primary,0.74,1
EU_US,0.85,387,0.26,ACTIVE,secondary,0.69,1
EU_US,0.84,185,0.25,ACTIVE,primary,0.49,1
IN_EU,0.26,475,0.2,ACTIVE,primary,0.63,1
EU_US,0.66,107,0.92,ACTIVE,secondary,0.75,0
IN_US,0.83,172,0.19,ACTIVE,primary,0.78,1
EU_IN,0.87,227,0.71,ACTIVE,primary,0.48,0
EU_US,0.37,328,0.87,ACTIVE,primary,0.24,1
IN_US,0.7,297,0.56,ACTIVE,secondary,0.78,1
EU_US,0.59,408,0.3,ACTIVE,secondary,0.63,0
EU_US,0.59,131,0.62,ACTIVE,secondary,0.64,1
IN_EU,0.44,412,0.27,ACTIVE,primary,0.21,1
IN_SG,0.87,317,0.75,ACTIVE,primary,0.78,1
SG_US,0.59,213,0.62,ACTIVE,secondary,0.45,1
SG_US,0.67,366,0.12,ACTIVE,primary,0.6,1
IN_EU,0.97,85,0.24,ACTIVE,primary,0.85,1
IN_EU,0.55,421,0.65,ACTIVE,secondary,0.96,1
IN_US,0.23,148,0.97,ACTIVE,primary,0.49,0
IN_EU,0.37,255,0.2,ACTIVE,secondary,0.99,0
IN_SG,0.97,491,0.4,ACTIVE,primary,0.38,1
SG_US,0.87,496,0.76,ACTIVE,primary,0.32,1
IN_EU,0.4,192,0.98,ACTIVE,secondary,0.35,0
IN_EU,0.39,110,0.5,ACTIVE,primary,0.37,1
EU_IN,0.94,245,0.17,ACTIVE,secondary,0.33,1
IN_SG,0.57,302,0.52,ACTIVE,secondary,0.74,0
EU_IN,0.5,324,0.15,ACTIVE,primary,0.26,0
IN_SG,0.52,379,0.52,ACTIVE,primary,0.26,1
SG_US,0.26,365,0.56,ACTIVE,secondary,0.23,0
IN_SG,0.27,200,0.84,ACTIVE,primary,0.99,0
IN_SG,0.28,451,0.68,BLOCKED,secondary,0.49,0
EU_IN,0.61,422,0.86,ACTIVE,primary,0.93,0
IN_EU,0.88,332,0.26,BLOCKED,primary,0.75,0
IN_US,0.53,108,0.42,ACTIVE,primary,0.8,1
IN_US,0.89,236,0.39,ACTIVE,primary,0.68,1
IN_US,0.43,301,0.32,BLOCKED,secondary,0.43,0
SG_US,0.47,90,0.25,ACTIVE,secondary,0.92,0
IN_SG,0.43,345,0.35,ACTIVE,primary,0.65,0
IN_EU,0.36,143,0.33,ACTIVE,primary,0.28,1
SG_US,0.56,271,0.61,ACTIVE,secondary,0.93,0
IN_SG,0.87,175,0.45,ACTIVE,primary,0.28,1
IN_SG,0.23,246,0.26,ACTIVE,primary,0.89,1
EU_US,0.25,344,0.95,ACTIVE,secondary,0.81,0
IN_EU,0.95,438,0.97,ACTIVE,secondary,0.41,0
EU_IN,0.8,374,0.27,ACTIVE,primary,0.93,1
EU_IN,0.74,60,0.16,ACTIVE,secondary,0.28,1
IN_EU,0.36,102,0.36,ACTIVE,primary,0.84,0
IN_EU,0.67,345,0.66,ACTIVE,primary,0.55,1
SG_US,0.25,69,0.6,ACTIVE,secondary,0.39,1
IN_EU,0.74,203,0.58,ACTIVE,secondary,0.76,1
EU_IN,0.68,255,0.13,ACTIVE,primary,0.57,1
SG_US,0.79,240,0.98,ACTIVE,secondary,0.78,1
IN_US,0.28,488,0.11,ACTIVE,primary,0.58,0
EU_IN,0.4,455,0.99,ACTIVE,secondary,0.39,0
IN_US,0.54,436,0.42,BLOCKED,secondary,0.84,0
IN_SG,0.48,398,0.35,ACTIVE,secondary,0.91,0
IN_SG,0.87,215,0.35,ACTIVE,primary,0.62,0
EU_US,0.88,189,0.71,ACTIVE,primary,0.58,1
EU_US,0.82,144,0.92,ACTIVE,secondary,0.23,1
SG_US,0.92,435,0.26,ACTIVE,secondary,0.97,1
SG_US,0.54,134,0.49,ACTIVE,primary,0.81,1
IN_SG,0.49,132,0.75,ACTIVE,primary,0.36,1
EU_US,0.72,173,0.11,ACTIVE,primary,0.22,0
IN_US,0.9,403,1.0,ACTIVE,secondary,0.68,0
IN_SG,0.41,456,0.86,ACTIVE,secondary,0.32,1
IN_US,0.69,282,0.42,ACTIVE,primary,0.52,1
EU_IN,0.29,498,0.99,ACTIVE,primary,0.31,1
IN_US,0.45,209,0.56,ACTIVE,secondary,0.48,1
EU_IN,0.64,316,0.69,BLOCKED,secondary,0.69,0
SG_US,0.6,73,0.25,ACTIVE,secondary,0.89,0
IN_SG,0.99,113,0.51,ACTIVE,secondary,0.63,1
IN_EU,0.74,470,0.7,ACTIVE,secondary,0.75,1
EU_US,0.26,288,0.53,BLOCKED,secondary,0.39,0
EU_IN,0.43,135,0.37,ACTIVE,primary,0.64,1
EU_IN,0.48,444,0.98,ACTIVE,primary,0.21,0
IN_EU,0.73,99,0.44,ACTIVE,primary,0.23,0
EU_IN,0.88,166,0.62,ACTIVE,primary,0.22,1
IN_SG,0.25,96,0.58,ACTIVE,secondary,0.77,1
SG_US,0.65,378,0.16,ACTIVE,secondary,0.23,0
EU_IN,0.64,71,0.2,ACTIVE,primary,0.7,1
SG_US,0.33,495,0.68,ACTIVE,secondary,0.57,0
SG_US,0.69,377,0.67,ACTIVE,primary,0.3,1
IN_SG,0.74,390,0.41,ACTIVE,secondary,0.9,0
IN_SG,0.97,226,0.65,ACTIVE,secondary,0.6,1
EU_IN,0.9,462,0.3,ACTIVE,primary,0.45,1
IN_US,0.5,112,0.5,BLOCKED,secondary,0.73,0
IN_SG,0.34,277,0.23,ACTIVE,primary,0.23,0
EU_IN,0.86,253,0.53,ACTIVE,secondary,0.94,1
EU_US,0.54,356,0.47,ACTIVE,primary,0.32,0
SG_US,0.9,114,0.88,ACTIVE,primary,0.24,0
SG_US,0.43,436,0.12,ACTIVE,primary,0.24,1
IN_SG,0.45,408,0.23,ACTIVE,secondary,0.78,0
EU_IN,0.98,115,0.39,ACTIVE,primary,0.54,1
IN_US,0.33,219,0.5,ACTIVE,secondary,0.31,1
EU_IN,0.25,182,0.7,ACTIVE,primary,0.29,0
IN_US,0.5,289,0.43,BLOCKED,secondary,0.76,0
EU_US,0.63,400,0.92,ACTIVE,secondary,0.59,1
IN_SG,0.55,360,0.78,BLOCKED,primary,0.43,0
IN_US,0.49,123,0.33,ACTIVE,primary,0.89,0
SG_US,0.81,448,0.76,ACTIVE,secondary,0.31,0
IN_SG,0.31,228,0.83,ACTIVE,primary,0.65,0
IN_SG,0.2,149,0.77,BLOCKED,primary,0.9,0
IN_SG,0.35,441,0.42,BLOCKED,primary,0.94,0
EU_US,0.99,420,0.72,ACTIVE,secondary,0.77,0
IN_SG,0.3,349,0.94,ACTIVE,primary,0.42,0
SG_US,0.81,121,0.52,ACTIVE,secondary,0.73,0
IN_SG,0.91,235,0.86,ACTIVE,secondary,0.51,1
EU_US,0.75,75,0.62,ACTIVE,secondary,0.91,1
IN_US,0.79,219,0.79,ACTIVE,secondary,0.65,1
SG_US,0.73,365,0.2,ACTIVE,primary,0.51,1
EU_IN,0.62,252,0.63,ACTIVE,primary,0.4,0
IN_SG,0.25,295,0.96,ACTIVE,primary,0.68,0
IN_SG,0.64,135,0.2,ACTIVE,primary,0.29,0
IN_SG,0.42,121,0.92,ACTIVE,secondary,0.89,0
IN_US,0.53,158,0.86,ACTIVE,secondary,0.49,1
IN_EU,0.36,121,0.44,ACTIVE,primary,0.96,0
IN_SG,0.77,485,0.36,ACTIVE,primary,0.48,1
EU_IN,0.2,178,0.55,ACTIVE,primary,0.31,1
IN_EU,0.44,292,0.33,ACTIVE,primary,0.82,1
SG_US,0.28,377,0.62,ACTIVE,secondary,0.4,1
EU_US,0.33,450,0.47,ACTIVE,primary,0.65,1
IN_US,0.32,381,0.48,ACTIVE,secondary,0.24,0
EU_US,0.96,310,0.49,ACTIVE,primary,0.51,0
IN_SG,0.23,158,0.61,ACTIVE,secondary,0.77,0
EU_US,0.41,457,0.44,ACTIVE,secondary,0.46,0
SG_US,0.72,344,0.69,ACTIVE,secondary,0.67,1
EU_IN,0.97,77,0.21,ACTIVE,primary,0.72,0
EU_IN,0.48,273,0.6,ACTIVE,primary,0.64,0
SG_US,0.8,249,0.48,ACTIVE,secondary,0.35,1
IN_US,0.89,97,0.68,BLOCKED,secondary,0.9,0
EU_US,0.68,402,0.6,ACTIVE,secondary,0.5,0
IN_US,0.45,499,0.82,ACTIVE,primary,0.88,0
EU_US,0.32,380,0.28,ACTIVE,secondary,0.53,1
EU_US,0.63,295,0.74,ACTIVE,primary,0.68,1
IN_EU,0.85,305,0.73,BLOCKED,secondary,0.63,0
IN_EU,0.21,183,0.1,ACTIVE,secondary,0.79,1
IN_US,0.8,50,0.9,ACTIVE,primary,0.65,1
IN_SG,0.72,419,0.93,ACTIVE,primary,0.54,1
IN_SG,0.97,393,0.87,ACTIVE,primary,0.4,0
SG_US,0.32,122,0.66,ACTIVE,secondary,0.66,0
IN_SG,0.35,362,0.72,ACTIVE,primary,0.51,0
IN_SG,0.97,129,0.55,ACTIVE,secondary,0.71,0
SG_US,0.23,322,0.64,ACTIVE,primary,0.88,1
EU_IN,0.27,326,0.27,ACTIVE,primary,0.92,0
IN_EU,0.73,417,0.29,ACTIVE,primary,0.43,1
IN_SG,0.51,342,0.97,ACTIVE,secondary,0.55,0
IN_SG,0.91,325,0.38,ACTIVE,secondary,0.65,1
IN_EU,0.65,78,0.52,BLOCKED,secondary,0.31,0
SG_US,0.57,66,0.43,ACTIVE,secondary,0.94,1
IN_SG,0.36,211,0.13,ACTIVE,primary,0.53,1
IN_SG,0.42,483,0.57,ACTIVE,primary,0.87,1
SG_US,0.43,219,0.78,ACTIVE,primary,0.85,0
EU_US,0.94,468,0.76,ACTIVE,secondary,0.5,1
IN_EU,0.63,391,0.36,ACTIVE,primary,0.63,0
IN_US,0.54,225,0.82,BLOCKED,primary,0.81,1
EU_US,0.63,223,0.79,ACTIVE,secondary,0.54,0
IN_US,0.98,286,0.84,ACTIVE,secondary,0.26,0
IN_US,0.21,408,0.5,ACTIVE,primary,0.31,1
IN_SG,0.54,139,0.57,BLOCKED,primary,0.41,0
IN_EU,0.5,189,0.91,ACTIVE,primary,0.99,1
SG_US,0.62,383,0.38,ACTIVE,primary,0.72,0
SG_US,0.4,342,0.24,ACTIVE,secondary,0.58,0
EU_IN,0.95,141,0.54,ACTIVE,secondary,0.24,0
IN_EU,0.9,401,0.42,ACTIVE,primary,0.79,1
EU_US,0.3,254,0.99,ACTIVE,secondary,0.67,1
IN_SG,0.8,365,0.76,BLOCKED,primary,0.56,0
SG_US,0.81,180,0.26,ACTIVE,primary,0.43,1
IN_EU,0.34,443,0.55,ACTIVE,secondary,0.37,0
SG_US,0.37,217,0.58,ACTIVE,primary,0.86,1
EU_IN,0.35,464,0.12,ACTIVE,primary,0.74,0
IN_EU,0.62,74,0.67,ACTIVE,primary,0.64,1
IN_SG,0.79,285,0.6,ACTIVE,primary,0.4,0
IN_SG,0.9,474,0.68,ACTIVE,secondary,0.45,1
IN_US,0.31,284,0.41,ACTIVE,primary,0.7,0
IN_US,0.7,55,0.87,ACTIVE,primary,0.59,1
SG_US,0.91,123,0.86,ACTIVE,primary,0.25,0
IN_US,0.38,59,0.35,ACTIVE,primary,0.95,1
IN_EU,0.81,234,0.14,ACTIVE,secondary,0.79,1
IN_US,0.58,292,0.82,ACTIVE,primary,0.63,0
IN_EU,0.54,274,0.26,ACTIVE,secondary,0.34,0
IN_US,0.37,84,0.13,ACTIVE,secondary,0.6,0
EU_US,0.59,275,0.99,ACTIVE,primary,0.24,0
EU_US,0.46,491,0.45,ACTIVE,secondary,0.5,1
IN_EU,0.4,135,0.97,ACTIVE,secondary,0.97,0
EU_US,0.6,199,0.37,ACTIVE,secondary,0.92,0
IN_EU,0.95,131,0.97,ACTIVE,secondary,0.57,1
SG_US,0.56,162,0.97,ACTIVE,secondary,0.76,0
EU_IN,0.23,222,0.85,ACTIVE,secondary,0.74,0
EU_IN,0.47,389,0.7,ACTIVE,primary,0.98,0
IN_US,0.46,427,0.76,ACTIVE,primary,0.37,0
IN_EU,0.42,125,0.65,ACTIVE,primary,0.7,1
EU_IN,0.83,487,0.82,ACTIVE,secondary,0.95,1
SG_US,0.72,451,0.49,ACTIVE,primary,0.76,0
EU_US,0.43,119,0.85,ACTIVE,secondary,0.57,0
IN_EU,0.51,347,0.56,ACTIVE,secondary,0.33,1
IN_EU,0.4,460,0.24,ACTIVE,primary,0.47,0
IN_SG,0.94,336,0.78,ACTIVE,secondary,0.69,1
IN_EU,0.22,471,0.44,ACTIVE,secondary,0.27,0
IN_EU,0.39,205,0.89,ACTIVE,secondary,0.39,0
IN_EU,0.77,172,0.47,ACTIVE,primary,0.94,1
IN_US,0.6,269,0.89,ACTIVE,secondary,0.92,1
EU_US,0.35,192,0.98,ACTIVE,secondary,0.34,0
IN_SG,0.93,65,0.84,ACTIVE,primary,0.63,1
SG_US,0.37,160,0.7,ACTIVE,primary,0.77,1
SG_US,0.79,495,0.29,ACTIVE,primary,0.24,1
IN_US,0.97,54,0.99,ACTIVE,secondary,0.23,0
SG_US,0.79,332,0.32,ACTIVE,primary,0.86,1
SG_US,0.38,77,0.78,ACTIVE,primary,0.55,0
EU_IN,0.41,395,0.97,ACTIVE,secondary,0.82,0
IN_EU,0.4,86,0.21,ACTIVE,primary,0.92,1
SG_US,0.73,355,0.35,ACTIVE,secondary,0.72,1
IN_SG,0.64,157,0.83,ACTIVE,secondary,0.24,0
EU_US,0.72,469,0.37,ACTIVE,primary,0.4,1
IN_EU,0.76,246,0.81,ACTIVE,secondary,0.84,0
IN_EU,0.92,471,0.98,ACTIVE,secondary,0.58,1
SG_US,0.62,170,0.84,ACTIVE,secondary,0.78,1
SG_US,0.41,272,0.24,ACTIVE,primary,0.83,0
SG_US,0.95,238,0.3,ACTIVE,secondary,0.44,1
EU_US,0.75,405,0.11,ACTIVE,primary,0.9,1
SG_US,0.24,399,0.13,ACTIVE,primary,0.56,1
EU_IN,0.71,302,0.66,ACTIVE,primary,0.55,0
SG_US,0.41,80,0.64,ACTIVE,primary,0.34,0
EU_IN,0.47,133,0.55,ACTIVE,primary,0.33,1
IN_US,0.71,444,0.58,ACTIVE,primary,0.94,1
EU_IN,0.37,195,0.79,BLOCKED,primary,0.38,0
EU_US,0.6,461,0.28,ACTIVE,primary,0.6,0
SG_US,0.37,176,0.35,ACTIVE,primary,0.91,1
SG_US,0.75,119,0.67,ACTIVE,secondary,0.91,1
IN_US,0.42,199,0.58,ACTIVE,primary,0.81,0
IN_SG,0.48,387,0.5,ACTIVE,secondary,0.88,0
IN_US,0.6,341,0.33,ACTIVE,secondary,0.91,1
IN_US,0.63,75,0.79,ACTIVE,primary,0.92,1
EU_IN,0.83,282,0.33,ACTIVE,secondary,0.7,1
IN_US,0.7,330,0.74,BLOCKED,primary,0.33,0
EU_US,0.85,171,0.82,ACTIVE,primary,0.32,1
IN_EU,0.73,371,0.2,ACTIVE,secondary,0.72,0
EU_IN,0.3,376,0.3,ACTIVE,secondary,0.86,0
IN_EU,0.83,448,0.75,ACTIVE,secondary,0.35,1
SG_US,0.24,451,0.95,ACTIVE,primary,0.49,1
IN_EU,0.34,323,0.51,BLOCKED,primary,0.31,0
EU_US,0.48,436,0.11,BLOCKED,primary,0.5,0
IN_US,0.73,233,0.93,ACTIVE,secondary,0.44,0
IN_SG,0.73,484,0.8,ACTIVE,secondary,0.64,1
IN_SG,0.5,423,0.57,ACTIVE,primary,0.84,0
EU_IN,0.68,162,0.11,ACTIVE,secondary,0.69,1
IN_SG,0.64,429,0.91,ACTIVE,secondary,0.91,1
SG_US,0.68,427,0.18,ACTIVE,secondary,0.57,1
IN_US,0.88,346,0.38,ACTIVE,secondary,0.28,0
IN_SG,0.64,107,0.75,ACTIVE,primary,0.88,0
SG_US,0.81,424,0.63,BLOCKED,primary,0.54,0
SG_US,0.35,79,0.32,ACTIVE,primary,0.23,1
EU_IN,0.58,420,0.95,ACTIVE,secondary,0.33,0
IN_SG,0.74,195,0.84,ACTIVE,secondary,0.88,0
IN_EU,0.61,379,0.47,ACTIVE,primary,0.91,0
